uuid    event_type  zams_mass_1 zams_mass_2 zams_orbital_period zams_separation zams_eccentricity   metallicity probability random_seed initial_mass_accretor   initial_mass_donor  initial_radius_accretor initial_radius_donor    initial_separation  initial_orbital_period  initial_stellar_type_accretor   initial_stellar_type_donor  initial_orbital_angular_momentum    initial_stability   initial_starnum_accretor    initial_starnum_donor   initial_time    initial_disk    final_mass_accretor final_mass_donor    final_radius_accretor   final_radius_donor  final_separation    final_orbital_period    final_stellar_type_accretor final_stellar_type_donor    final_orbital_angular_momentum  final_stability final_starnum_accretor  final_starnum_donor final_time  final_disk  total_mass_lost total_mass_accreted total_mass_transferred  total_mass_lost_from_accretor   total_mass_lost_from_disk   total_time_spent_masstransfer   total_orbital_angular_momentum_lost_through_mass_loss_from_star total_orbital_angular_momentum_lost_through_mass_loss_from_disk total_orbital_angular_momentum_lost_through_mass_loss   total_orbital_angular_momentum_stream_excess_returned_to_orbit  total_orbital_angular_momentum_stellar_overspin_returned_to_orbit   total_orbital_angular_momentum_stream_torque_with_orbit_gain    total_orbital_angular_momentum_stream_torque_with_orbit_loss    total_mass_transferred_through_disk mass_transferred_through_disk_MT_category_COLD  mass_transferred_through_disk_MT_category_UNSTABLE  mass_transferred_through_disk_MT_category_HOT   mass_transferred_through_disk_MT_category_PARTIALLY_THICK   mass_transferred_through_disk_MT_category_THICK total_time_spent_disk_masstransfer  total_time_spent_disk_masstransfer_MT_category_COLD total_time_spent_disk_masstransfer_MT_category_UNSTABLE total_time_spent_disk_masstransfer_MT_category_HOT  total_time_spent_disk_masstransfer_MT_category_PARTIALLY_THICK  total_time_spent_disk_masstransfer_MT_category_THICK    time_weighted_sum_synchronicity_factor  mass_weighted_sum_synchronicity_factor  RLOF_episode_number initial_accretor_should_have_undergone_CHE  initial_donor_should_have_undergone_CHE final_accretor_should_have_undergone_CHE    final_donor_should_have_undergone_CHE   metallicity
B474CBE6-E141-4AFF-A22B-2745055309F9    RLOF    75.2227 47.0517 6.58795 73.4153 0   0.00584341  3.03984e-05 34868   45.6544 66.727  13.7945 30.9347 75.0556 0.0194507   1   1   4.93288e+07 0   1   0   3.000419767070e+06  0   86.8558 15.443  15.524  12.0487 53.151  0.012149    1   2   1.91569e+07 -1  1   0   3.520300988315e+06  0   0   26.0242 26.0242 0   0   519876  0   0   0   0   2.2673e+06  0   -4.06116e+06    0   0   0   0   0   0   0   0   0   0   0   0   514482  23.6586 1   0   0   0   0   0.005843414133735175
B474CBE6-E141-4AFF-A22B-2745055309F9    RLOF    75.2227 47.0517 6.58795 73.4153 0   0.00584341  7.59961e-06 34868   5.23699 78.1296 2.22048e-05 37.2822 61.2415 0.0166448   14  1   6.94859e+06 0   0   1   5.159782945203e+06  1   5.23786 0   2.22085e-05 1e-10   0   0   14  15  0   -1  0   1   5.193307541998e+06  0   -8.96138    8.96167 8.96167 -8.96138    0   33524.6 -6.48696e+06    0   -6.48696e+06    369285  0   1.34625e+06 0   8.96167 0   0.00888525  8.95278 0   0   33524.6 0   17335.2 16189.3 0   0   33324.5 4.87287 2   0   0   0   0   0.005843414133735175
417A6FE5-BF20-444D-88EF-268F872998BA    RLOF    75.2227 47.0517 6.58795 73.4153 0   0.00584341  3.03984e-05 34868   45.6544 66.727  13.7945 30.9347 75.0556 0.0194507   1   1   4.93288e+07 0   1   0   3.000419767070e+06  0   86.8558 15.443  15.524  12.0487 53.151  0.012149    1   2   1.91569e+07 -1  1   0   3.520300988315e+06  0   0   26.0242 26.0242 0   0   519876  0   0   0   0   2.2673e+06  0   -4.06116e+06    0   0   0   0   0   0   0   0   0   0   0   0   514482  23.6586 1   0   0   0   0   0.005843414133735175
417A6FE5-BF20-444D-88EF-268F872998BA    RLOF    75.2227 47.0517 6.58795 73.4153 0   0.00584341  7.59961e-06 34868   5.23678 77.7369 2.22039e-05 40.4098 66.4192 0.0188442   14  1   7.21674e+06 0   0   1   5.226214738678e+06  1   5.23761 0   2.22075e-05 1e-10   0   0   14  15  0   -1  0   1   5.258011400604e+06  0   -8.91616    8.91647 8.91647 -8.91616    0   31796.6 -6.70176e+06    0   -6.70176e+06    382897  0   1.32857e+06 0   8.91647 0   0.0108143   8.90565 0   0   31796.6 0   17091.4 14705.3 0   0   31579.1 4.63275 2   0   0   0   0   0.005843414133735175
52EFACD4-0C24-454F-BFC2-BC8358E5A4C9    RLOF    75.2227 47.0517 6.58795 73.4153 0   0.00584341  3.03984e-05 34868   45.6544 66.727  13.7945 30.9347 75.0556 0.0194507   1   1   4.93288e+07 0   1   0   3.000419767070e+06  0   86.8558 15.443  15.524  12.0487 53.151  0.012149    1   2   1.91569e+07 -1  1   0   3.520300988315e+06  0   0   26.0242 26.0242 0   0   519876  0   0   0   0   2.2673e+06  0   -4.06116e+06    0   0   0   0   0   0   0   0   0   0   0   0   514482  23.6586 1   0   0   0   0   0.005843414133735175
52EFACD4-0C24-454F-BFC2-BC8358E5A4C9    RLOF    75.2227 47.0517 6.58795 73.4153 0   0.00584341  7.59961e-06 34868   5.23709 78.1058 2.22053e-05 37.4488 61.5173 0.0167598   14  1   6.96322e+06 0   0   1   5.163673332420e+06  1   5.23796 0   2.2209e-05  1e-10   0   0   14  15  0   -1  0   1   5.197104850127e+06  0   -8.94758    8.94787 8.94787 -8.94758    0   33431.5 -6.49461e+06    0   -6.49461e+06    369797  0   1.34504e+06 0   8.94787 0   0.00900461  8.93886 0   0   33431.5 0   17337.2 16094.2 0   0   33230.4 4.85634 2   0   0   0   0   0.005843414133735175
F0556418-F8EA-40C4-BD15-4313775F8B16    RLOF    75.2227 47.0517 6.58795 73.4153 0   0.00584341  3.03984e-05 34868   45.6544 66.727  13.7945 30.9347 75.0556 0.0194507   1   1   4.93288e+07 0   1   0   3.000419767070e+06  0   86.8558 15.443  15.524  12.0487 53.151  0.012149    1   2   1.91569e+07 -1  1   0   3.520300988315e+06  0   0   26.0242 26.0242 0   0   519876  0   0   0   0   2.2673e+06  0   -4.06116e+06    0   0   0   0   0   0   0   0   0   0   0   0   514482  23.6586 1   0   0   0   0   0.005843414133735175
F0556418-F8EA-40C4-BD15-4313775F8B16    RLOF    75.2227 47.0517 6.58795 73.4153 0   0.00584341  7.59961e-06 34868   5.2336  81.5374 2.21905e-05 24.5996 40.1983 0.00867624  14  1   5.75501e+06 0   0   1   4.649584837281e+06  1   5.23484 0   2.21957e-05 1e-10   0   0   14  15  0   -1  0   1   4.697122812767e+06  0   -9.41991    9.42028 9.42028 -9.41991    0   47537.9 -5.64042e+06    0   -5.64042e+06    311112  0   1.48349e+06 0   9.42028 0   0.00359915  9.41668 0   0   47537.9 0   20337.2 27200.8 0   0   47422.6 6.49467 2   0   0   0   0   0.005843414133735175
A2339A8F-12A4-4F8F-B594-99F22B00360C    RLOF    11.8937 4.52266 6.58795 37.5925 0   0.00584341  0.000214951 34519   5.35111 2.22299 2.5633  3.35189 10.9523 0.00417638  1   8   283427  0   1   0   2.376087108336e+07  0   6.18155 1.3775  2.73707 3.62631 14.0603 0.00608087  1   9   230105  -1  1   0   2.378851134223e+07  0   -0.00996511 0.833686    0.833686    -0.00996511 0   27639.9 -108.264    0   -108.264    0   42764.1 0   -41387.7    0   0   0   0   0   0   0   0   0   0   0   0   25737.2 0.675732    2   0   0   0   0   0.005843414133735175
A2339A8F-12A4-4F8F-B594-99F22B00360C    RLOF    11.8937 4.52266 6.58795 37.5925 0   0.00584341  0.000214951 34519   1.37709 6.16729 0.001   7.70046 15.0548 0.00674383  12  2   237714  0   0   1   7.805577639691e+07  1   0   7.0816  1e-10   273.043 0   0   15  5   0   -1  0   1   7.805782566257e+07  0   0   0.000415479 0.000415479 0   0   1939.38 0   0   0   8.26135 0   13.8881 0   0.000415479 0   0.000162295 0.000253185 0   0   1939.38 0   1530.33 409.046 0   0   1895.23 0.000406974 3   0   0   0   0   0.005843414133735175
A2339A8F-12A4-4F8F-B594-99F22B00360C    RLOF    11.8937 4.52266 6.58795 37.5925 0   0.00584341  0.000214951 34519   4.52456 11.8109 2.30866 17.7859 38.3537 0.018636    1   2   1.62244e+06 0   1   0   1.986924080537e+07  0   5.31929 2.72295 2.49216 3.20078 10.1649 0.00362388  1   2   322650  -1  1   0   1.987571900546e+07  0   -8.29191    9.08576 9.08576 -8.29191    0   6430.31 -882372 0   -882372 0   124309  219.608 -413163 0   0   0   0   0   0   0   0   0   0   0   0   3516.19 0.334295    1   0   0   0   0   0.005843414133735175
A2339A8F-12A4-4F8F-B594-99F22B00360C    RLOF    11.8937 4.52266 6.58795 37.5925 0   0.00584341  0.000214951 34519   5.35111 2.22299 2.5633  3.35189 10.9523 0.00417638  1   8   283427  0   1   0   2.376087108336e+07  0   6.18155 1.3775  2.73707 3.62631 14.0603 0.00608087  1   9   230105  -1  1   0   2.378851134223e+07  0   -0.00996511 0.833686    0.833686    -0.00996511 0   27639.9 -108.264    0   -108.264    0   42764.1 0   -41387.7    0   0   0   0   0   0   0   0   0   0   0   0   25737.2 0.675732    2   0   0   0   0   0.005843414133735175
A2339A8F-12A4-4F8F-B594-99F22B00360C    RLOF    11.8937 4.52266 6.58795 37.5925 0   0.00584341  0.000214951 34519   1.37709 6.16729 0.001   7.70046 15.0548 0.00674383  12  2   237714  0   0   1   7.805577639691e+07  1   0   7.0816  1e-10   273.043 0   0   15  5   0   -1  0   1   7.805782566257e+07  0   0   0.000415479 0.000415479 0   0   1939.38 0   0   0   8.26135 0   13.8881 0   0.000415479 0   0.000162295 0.000253185 0   0   1939.38 0   1530.33 409.046 0   0   1895.23 0.000406974 3   0   0   0   0   0.005843414133735175
14A218DE-9652-447B-8433-F4320FD5A5FB    RLOF    75.2227 28.271  143.301 541.144 0   0.00584341  1.78464e-05 55533   14.4249 30.1141 6.11616e-05 455.883 1027.17 1.56423 14  2   4.13314e+07 0   0   1   6.287660799088e+06  1   14.4287 10.0662 6.11775e-05 857.441 2538.24 8.19325 14  4   2.92983e+07 -1  0   1   6.339063597243e+06  0   -19.5603    19.4556 19.4556 -19.5603    0   51295.1 -2.58672e+07    0   -2.58672e+07    1.44351e+07 0   0   -1.42934e+07    19.4556 0   19.4556 0   0   0   51295.1 0   51295.1 0   0   0   1909.62 0.189502    1   0   0   0   0   0.005843414133735175
8A8E0DB2-71C0-476D-946C-ADA92B804C6E    RLOF    75.2227 28.271  143.301 541.144 0   0.00584341  1.78464e-05 55533   14.4249 30.1141 6.11616e-05 455.883 1027.17 1.56423 14  2   4.13314e+07 0   0   1   6.287660799088e+06  1   14.4287 10.0662 6.11775e-05 857.441 2538.24 8.19325 14  4   2.92983e+07 -1  0   1   6.339063597243e+06  0   -19.5603    19.4556 19.4556 -19.5603    0   51295.1 -2.58672e+07    0   -2.58672e+07    1.44351e+07 0   0   -1.42934e+07    19.4556 0   19.4556 0   0   0   51295.1 0   51295.1 0   0   0   1909.62 0.189502    1   0   0   0   0   0.005843414133735175
83E1BB69-35E8-4B64-9BAF-961BA8B6346F    RLOF    75.2227 28.271  143.301 541.144 0   0.00584341  1.78464e-05 55533   14.4249 30.1141 6.11616e-05 455.883 1027.17 1.56423 14  2   4.13314e+07 0   0   1   6.287660799088e+06  1   14.4287 10.0662 6.11775e-05 857.441 2538.24 8.19325 14  4   2.92983e+07 -1  0   1   6.339063597243e+06  0   -19.5603    19.4556 19.4556 -19.5603    0   51295.1 -2.58672e+07    0   -2.58672e+07    1.44351e+07 0   0   -1.42934e+07    19.4556 0   19.4556 0   0   0   51295.1 0   51295.1 0   0   0   1909.62 0.189502    1   0   0   0   0   0.005843414133735175
6677CF22-F731-4094-9D0A-46A93297AA10    RLOF    75.2227 28.271  143.301 541.144 0   0.00584341  1.78464e-05 55533   14.4249 30.1141 6.11616e-05 455.883 1027.17 1.56423 14  2   4.13314e+07 0   0   1   6.287660799088e+06  1   14.4287 10.0662 6.11775e-05 857.441 2538.24 8.19325 14  4   2.92983e+07 -1  0   1   6.339063597243e+06  0   -19.5603    19.4556 19.4556 -19.5603    0   51295.1 -2.58672e+07    0   -2.58672e+07    1.44351e+07 0   0   -1.42934e+07    19.4556 0   19.4556 0   0   0   51295.1 0   51295.1 0   0   0   1909.62 0.189502    1   0   0   0   0   0.005843414133735175
E04DC7AE-3D66-4582-844F-80833C0A3861    RLOF    189.175 23.7344 143.301 688.24  0   0.00584341  1.3453e-06  60202   29.8155 22.3709 0.000126418 966.704 2728.18 6.25516 14  4   9.55515e+07 0   0   1   8.250368524336e+06  1   8.30832 29.8917 3.52273e-05 0.000126741 -129.998    6.87769 14  14  7.39942e+07 -1  1   0   8.754856553832e+06  0   -2.64792    0.712897    0.712897    -2.64792    0   504488  -2.94172e+06    0   -2.94172e+06    1.30207e+06 0   0   -1.22863e+06    0.712897    0   0.712897    0   0   0   504488  70.8664 504417  0   0   0   7.84559e+06 0.0928577   1   0   0   0   0   0.005843414133735175
94E092E0-5564-485B-87C6-196654BC7B2C    RLOF    189.175 23.7344 143.301 688.24  0   0.00584341  1.3453e-06  60202   29.8155 22.3709 0.000126418 966.704 2728.18 6.25516 14  4   9.55515e+07 0   0   1   8.250368524336e+06  1   8.30832 29.8917 3.52273e-05 0.000126741 2479.54 6.33478 14  14  2.55784e+07 -1  1   0   8.754856553832e+06  0   -2.64792    0.712897    0.712897    -2.64792    0   504488  -2.94172e+06    0   -2.94172e+06    1.30207e+06 0   0   -1.22863e+06    0.712897    0   0.712897    0   0   0   504488  70.8664 504417  0   0   0   7.22915e+06 0.0928577   1   0   0   0   0   0.005843414133735175
F123895D-EBF2-4519-91BA-92279FC87B45    RLOF    189.175 23.7344 143.301 688.24  0   0.00584341  1.3453e-06  60202   29.8155 22.3709 0.000126418 966.704 2728.18 6.25516 14  4   9.55515e+07 0   0   1   8.250368524336e+06  1   8.30832 29.8917 3.52273e-05 0.000126741 -202.624    6.87769 14  14  7.39942e+07 -1  1   0   8.754856553832e+06  0   -2.64792    0.712897    0.712897    -2.64792    0   504488  -2.94172e+06    0   -2.94172e+06    1.30207e+06 0   0   -1.22863e+06    0.712897    0   0.712897    0   0   0   504488  70.8664 504417  0   0   0   7.84559e+06 0.0928577   1   0   0   0   0   0.005843414133735175
B0DABD50-F8F8-4A0F-A7A6-145716BFB52D    RLOF    189.175 23.7344 143.301 688.24  0   0.00584341  1.3453e-06  60202   29.8155 22.3709 0.000126418 966.704 2728.18 6.25516 14  4   9.55515e+07 0   0   1   8.250368524336e+06  1   8.30832 29.8917 3.52273e-05 0.000126741 -142.648    6.87769 14  14  7.39942e+07 -1  1   0   8.754856553832e+06  0   -2.64792    0.712897    0.712897    -2.64792    0   504488  -2.94172e+06    0   -2.94172e+06    1.30207e+06 0   0   -1.22863e+06    0.712897    0   0.712897    0   0   0   504488  70.8664 504417  0   0   0   7.84559e+06 0.0928577   1   0   0   0   0   0.005843414133735175
9CBDA737-88EA-4875-807B-3BCDCD8970E6    RLOF    11.8937 7.47109 3117.09 2411.83 0   0.00584341  5.37378e-05 66851   7.4991  11.0898 3.76403 900.891 2180.3  7.48783 1   5   1.78459e+07 3   1   0   2.206323065015e+07  1   1.30451 7.74655 1.72498e-05 3.77747 -20.8809    1.18376 13  1   0   -1  0   1   2.207635919172e+07  0   0   0.242287    0.242287    0   0   12808.7 0   0   0   75567.9 77629.8 0   -64479.3    0.242287    0   0.242287    0   0   0   12808.7 18.0766 12790.7 0   0   0   26452.1 0.237332    1   0   0   0   0   0.005843414133735175
E0956A85-2874-4757-A830-93767919BC7B    RLOF    11.8937 7.47109 3117.09 2411.83 0   0.00584341  5.37378e-05 66851   7.4991  11.0898 3.76403 900.891 2180.3  7.48783 1   5   1.78459e+07 3   1   0   2.206323065015e+07  1   1.30451 7.74655 1.72498e-05 3.77747 1079.57 3.73883 13  1   510884  -1  0   1   2.207635919172e+07  0   0   0.242287    0.242287    0   0   12808.7 0   0   0   75567.9 77629.8 0   -64479.3    0.242287    0   0.242287    0   0   0   12808.7 18.0766 12790.7 0   0   0   56505.3 0.237332    1   0   0   0   0   0.005843414133735175
6D1FFFA4-76C3-4B2C-B221-ADC5D0964898    RLOF    11.8937 7.47109 3117.09 2411.83 0   0.00584341  5.37378e-05 66851   7.4991  11.0898 3.76403 900.891 2180.3  7.48783 1   5   1.78459e+07 3   1   0   2.206323065015e+07  1   1.30451 7.74655 1.72498e-05 3.77747 -3.59425    1.18376 13  1   0   -1  0   1   2.207635919172e+07  0   0   0.242287    0.242287    0   0   12808.7 0   0   0   75567.9 77629.8 0   -64479.3    0.242287    0   0.242287    0   0   0   12808.7 18.0766 12790.7 0   0   0   26452.1 0.237332    1   0   0   0   0   0.005843414133735175
5D13BA24-6349-4B77-9132-DCA929532674    RLOF    11.8937 7.47109 3117.09 2411.83 0   0.00584341  5.37378e-05 66851   7.4991  11.0898 3.76403 900.891 2180.3  7.48783 1   5   1.78459e+07 3   1   0   2.206323065015e+07  1   1.30451 7.74655 1.72498e-05 3.77747 -21.6882    1.18376 13  1   0   -1  0   1   2.207635919172e+07  0   0   0.242287    0.242287    0   0   12808.7 0   0   0   75567.9 77629.8 0   -64479.3    0.242287    0   0.242287    0   0   0   12808.7 18.0766 12790.7 0   0   0   26452.1 0.237332    1   0   0   0   0   0.005843414133735175
11370600-FEA5-4287-A34F-1B19CD80922B    RLOF    29.9112 11.2792 3117.09 3101.75 0   0.00584341  1.13471e-05 10090   12.1394 17.4515 4.59874 1528.57 3721.92 13.2366 1   4   4.70769e+07 0   1   0   7.132262410998e+06  1   5.90128 13.1745 2.50214e-05 4.71211 -247.013    0.811441    14  1   1.09066e+07 -1  0   1   7.215688118231e+06  0   0   0.719781    0.719781    0   0   81739.5 0   0   0   776795  79555.1 0   -885531 0.719781    0.000102702 0.719679    0   0   0   81739.5 8953.58 72786   0   0   0   267.376 0.00123813  1   0   0   0   0   0.005843414133735175
43E6869D-DFF3-43E4-9F79-A9627509C6CF    RLOF    29.9112 11.2792 3117.09 3101.75 0   0.00584341  1.13471e-05 10090   12.1394 17.4515 4.59874 1528.57 3721.92 13.2366 1   4   4.70769e+07 0   1   0   7.132262410998e+06  1   5.90128 13.1745 2.50214e-05 4.71211 -441.164    0.811441    14  1   1.09066e+07 -1  0   1   7.215688118231e+06  0   0   0.719781    0.719781    0   0   81739.5 0   0   0   776795  79555.1 0   -885531 0.719781    0.000102702 0.719679    0   0   0   81739.5 8953.58 72786   0   0   0   267.376 0.00123813  1   0   0   0   0   0.005843414133735175
361DBEFE-FF5F-46CF-94B3-D3A847B8D849    RLOF    29.9112 11.2792 3117.09 3101.75 0   0.00584341  1.13471e-05 10090   12.1394 17.4515 4.59874 1528.57 3721.92 13.2366 1   4   4.70769e+07 0   1   0   7.132262410998e+06  1   5.90128 13.1745 2.50214e-05 4.71211 796.644 1.63254 14  1   9.33679e+06 -1  0   1   7.215688118231e+06  0   0   0.719781    0.719781    0   0   81739.5 0   0   0   776795  79555.1 0   -885531 0.719781    0.000102702 0.719679    0   0   0   81739.5 8953.58 72786   0   0   0   267.376 0.00123813  1   0   0   0   0   0.005843414133735175
361DBEFE-FF5F-46CF-94B3-D3A847B8D849    RLOF    29.9112 11.2792 3117.09 3101.75 0   0.00584341  1.13471e-05 10090   5.90533 12.8912 2.50386e-05 360.635 805.318 1.67155 14  4   9.26664e+06 0   0   1   1.952217267785e+07  1   5.91057 4.03358 2.50608e-05 580.557 1677.16 6.90681 14  4   6.13526e+06 -1  0   1   1.969732974841e+07  0   -8.70618    8.64511 8.64511 -8.70618    0   174831  -6.24305e+06    0   -6.24305e+06    3.30924e+06 0   0   -3.28621e+06    8.64511 0   8.64511 0   0   0   174831  0   174831  0   0   0   270.383 0.0549049   2   0   0   0   0   0.005843414133735175
3E64C241-82D5-43DA-8738-DD6A4CE1144E    RLOF    29.9112 11.2792 3117.09 3101.75 0   0.00584341  1.13471e-05 10090   12.1394 17.4515 4.59874 1528.57 3721.92 13.2366 1   4   4.70769e+07 0   1   0   7.132262410998e+06  1   5.90128 13.1745 2.50214e-05 4.71211 -2193.53    0.811441    14  1   1.09066e+07 -1  0   1   7.215688118231e+06  0   0   0.719781    0.719781    0   0   81739.5 0   0   0   776795  79555.1 0   -885531 0.719781    0.000102702 0.719679    0   0   0   81739.5 8953.58 72786   0   0   0   267.376 0.00123813  1   0   0   0   0   0.005843414133735175
